run_id,profile,parallelism,mode,total_batches,total_blocks,avg_batch_size,max_batch_size,max_heavy_in_batch,heavy_count,normal_count,light_count,elapsed_sec,avg_batch_sec,median_batch_sec,p95_batch_sec,success,failed,coverage_pct,missing_count,duplicate_count,extra_count,unreadable_pct,empty_summary,empty_kv,blocks_with_findings_pct,total_findings,findings_per_100_blocks
baseline_p1,baseline,1,real,33,215,6.52,8,2,11,151,53,52.22,52.21,52.21,52.21,1,0,0.47,214,0,0,0.0,0,0,100.0,1,100.0
